"fid","username","reaction_count","reply_count","reaction_reply_ratio","url","text"
"543030","<a href=""https://warpcast.com/tamtam10"" target=""_blank"">tamtam10</a>","365","102","3.5784313725490198","<a href=""https://warpcast.com/tamtam10/0x0fd2a985"" target=""_blank"">https://warpcast.com/tamtam10/0x0fd2a985</a>","claim free $moxie\n\nhttps://moxie-frames.airstack.xyz/mi"
"428428","<a href=""https://warpcast.com/tchi"" target=""_blank"">tchi</a>","365","100","3.65","<a href=""https://warpcast.com/tchi/0x4d875ab6"" target=""_blank"">https://warpcast.com/tchi/0x4d875ab6</a>","milk tea 🤤 🤤 🤤"
"14516","<a href=""https://warpcast.com/rxm"" target=""_blank"">rxm</a>","365","11","33.18181818181818","<a href=""https://warpcast.com/rxm/0x4accd565"" target=""_blank"">https://warpcast.com/rxm/0x4accd565</a>","There is this common misconception that only those phaves which are given on super or premium post earns point to those staking them. It is not true. The person posting doesn’t earn points on free posts but those staking phaves on them always earn points. So do not waste your points on useless referral links posted as Super Posts and give them on good posts. Let’s support good  posts."
"542776","<a href=""https://warpcast.com/banna"" target=""_blank"">banna</a>","364","216","1.6851851851851851","<a href=""https://warpcast.com/banna/0xcfbf6272"" target=""_blank"">https://warpcast.com/banna/0xcfbf6272</a>","Bài viết này rất đẹp! Ê! 😝🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/94.jpg"
"427487","<a href=""https://warpcast.com/anhthu"" target=""_blank"">anhthu</a>","364","201","1.8109452736318408","<a href=""https://warpcast.com/anhthu/0xd262e578"" target=""_blank"">https://warpcast.com/anhthu/0xd262e578</a>","Good morning! May your day be filled with happy and beautiful things.😘 😘"
"486761","<a href=""https://warpcast.com/narcynguyen"" target=""_blank"">narcynguyen</a>","364","153","2.3790849673202614","<a href=""https://warpcast.com/narcynguyen/0x50a2f64e"" target=""_blank"">https://warpcast.com/narcynguyen/0x50a2f64e</a>","🎭 🎭 🎭 🎭 MASKS 🎭 🎭 🎭 🎭"
"528003","<a href=""https://warpcast.com/khanhbang"" target=""_blank"">khanhbang</a>","364","149","2.442953020134228","<a href=""https://warpcast.com/khanhbang/0x49a2eea2"" target=""_blank"">https://warpcast.com/khanhbang/0x49a2eea2</a>","ELON MUSK CONFIRMS TRUMP INTERVIEW ON 𝕏\n\nMONDAY NIGHT"
"573180","<a href=""https://warpcast.com/muathuxua"" target=""_blank"">muathuxua</a>","364","132","2.757575757575758","<a href=""https://warpcast.com/muathuxua/0x561ccfec"" target=""_blank"">https://warpcast.com/muathuxua/0x561ccfec</a>","Cho những gì em muốn\nKhi mới yêu, cô đi mua sắm và thấy bộ quần áo quá đắt nên muốn lôi bạn trai đi.\n“Em thử xem?” Bạn trai cô ép cô vào phòng thay đồ.\nSau khi thay đồ và bước ra, bạn trai cô liếc nhìn xung quanh: “Người bán hàng không có ở đây, chạy đi!”\nCô bị anh kéo đi và bỏ chạy. Khi chạy qua một cây cột, cô ôm cây cột và khóc.\nAnh quay lại, nghiêm túc nói: “Chạy đi! Đang chờ bị bắt à?” Cô càng khóc lớn hơn.\nSau đó anh cười: “Anh đã trả tiền khi em thay đồ…”"
"234616","<a href=""https://warpcast.com/pichi"" target=""_blank"">pichi</a>","364","124","2.935483870967742","<a href=""https://warpcast.com/pichi/0x357d32c5"" target=""_blank"">https://warpcast.com/pichi/0x357d32c5</a>","Happy Wednesday! \n\n/anime-manga  subscribers, drop a comment to enter the raffle for 1000 $DEGEN \n\nRaffle takes place Thursday about 11:00 PM UTC (aka one hour before degen tip reset!) Good luck and enjoy your anime today!\n\nhttps://far.quest/contracts/degen/anime-manga-channel-raffle--15"
"521532","<a href=""https://warpcast.com/rachel7"" target=""_blank"">rachel7</a>","364","114","3.192982456140351","<a href=""https://warpcast.com/rachel7/0xd909dfd9"" target=""_blank"">https://warpcast.com/rachel7/0xd909dfd9</a>","My $ETH plan"
"274","<a href=""https://warpcast.com/n"" target=""_blank"">n</a>","364","107","3.4018691588785046","<a href=""https://warpcast.com/n/0x7fffa8ea"" target=""_blank"">https://warpcast.com/n/0x7fffa8ea</a>",""
"291825","<a href=""https://warpcast.com/hoangtrung89"" target=""_blank"">hoangtrung89</a>","364","104","3.5","<a href=""https://warpcast.com/hoangtrung89/0x2738b9fa"" target=""_blank"">https://warpcast.com/hoangtrung89/0x2738b9fa</a>","Salad Ventures: Dẫn Đầu Cuộc Cách Mạng Web3.0, Một dự án thực sự đáng để follow @SaladVentures 😍\n\n📌Các cột mốc đánh dấu sự phát triển của Salad:\n- Bắt đầu là một guild Axie với hơn 1.000 học giả.\n\n- Huy động được hơn 15M$ từ các quỹ đầu tư mạo hiểm như Multicoin Capital, C Squared Ventures, Crossbeam Venture Partners, Polygon Studio.....\n\n-  Ra mắt thành công các dự án nội bộ như Apollo Academy và GuildOS.\n\n-  Chiến dịch Galxe với 4,2 triệu lượt mint và 90.000 người nắm giữ trong 10 tháng. ( tuy sau đó có trục trặc )\n\n-  Phát triển Arcaden, giới thiệu mô hình Play-To-Earn với NFT.\n\n-  Tổ chức hơn 37 sự kiện từ năm 2021, bao gồm Salad Tuesdays với hơn 200 người tham dự mỗi sự kiện.\n\n✅Entry mua đuổi 0.003-0.0035$ !!!\n\n✅Chi tiết: https://x.com/HTGemAlpha89/status/1819692087346069945"
"434974","<a href=""https://warpcast.com/thanhga439"" target=""_blank"">thanhga439</a>","363","670","0.5417910447761194","<a href=""https://warpcast.com/thanhga439/0xb80247b9"" target=""_blank"">https://warpcast.com/thanhga439/0xb80247b9</a>"," Đã đọc, rất tâm đắc! Ôi zời ơi!🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/65.jpg"
"248009","<a href=""https://warpcast.com/ginmoney"" target=""_blank"">ginmoney</a>","363","329","1.1033434650455927","<a href=""https://warpcast.com/ginmoney/0x220669dc"" target=""_blank"">https://warpcast.com/ginmoney/0x220669dc</a>","NEWS: @Azuki has announced a forthcoming anime anthology series with renowned director Gorō Taniguchi\nhttps://nftnow.com/news/azuki-announces-anime-series-with-director-goro-taniguchi/ https://ik.imagekit.io/lens/media-snapshot/5a7bf5cdfa2ab6798ac56271d29b82158348d8c3dac8b35985764bfbf81f391a.png"
"606772","<a href=""https://warpcast.com/meobeo6"" target=""_blank"">meobeo6</a>","363","190","1.9105263157894736","<a href=""https://warpcast.com/meobeo6/0xa4c519c8"" target=""_blank"">https://warpcast.com/meobeo6/0xa4c519c8</a>","gm\nngày mới rực rỡ nè😘 😘"
"514637","<a href=""https://warpcast.com/777eth"" target=""_blank"">777eth</a>","363","133","2.7293233082706765","<a href=""https://warpcast.com/777eth/0x1a94c1ed"" target=""_blank"">https://warpcast.com/777eth/0x1a94c1ed</a>","https://www.earnalliance.com/referrals/CN94JF?utm_campaign=referral&utm_medium=copy&utm_source=referral-page"
"520593","<a href=""https://warpcast.com/punto"" target=""_blank"">punto</a>","363","118","3.0762711864406778","<a href=""https://warpcast.com/punto/0x92c478bf"" target=""_blank"">https://warpcast.com/punto/0x92c478bf</a>","Check your Wildcard stats.  \nFrame by \nIf this is useful for you, give him a tip for promotion and support.ðŸ«¶"
"535879","<a href=""https://warpcast.com/phungtien"" target=""_blank"">phungtien</a>","363","117","3.1025641025641026","<a href=""https://warpcast.com/phungtien/0x978cabec"" target=""_blank"">https://warpcast.com/phungtien/0x978cabec</a>","Check your Wildcard stats.  \nFrame by \nIf this is useful for you, give him a tip for promotion and support.ðŸ«¶"
"507163","<a href=""https://warpcast.com/khanhduyst83"" target=""_blank"">khanhduyst83</a>","363","117","3.1025641025641026","<a href=""https://warpcast.com/khanhduyst83/0xd2b61739"" target=""_blank"">https://warpcast.com/khanhduyst83/0xd2b61739</a>","Mời mọi người ăn cùng em nhé"
"426836","<a href=""https://warpcast.com/phuonglinh2005"" target=""_blank"">phuonglinh2005</a>","363","112","3.2410714285714284","<a href=""https://warpcast.com/phuonglinh2005/0x32582476"" target=""_blank"">https://warpcast.com/phuonglinh2005/0x32582476</a>","xin chào 🎭 🎭"
"512974","<a href=""https://warpcast.com/giakhang"" target=""_blank"">giakhang</a>","363","104","3.4903846153846154","<a href=""https://warpcast.com/giakhang/0x7e6a686d"" target=""_blank"">https://warpcast.com/giakhang/0x7e6a686d</a>","Lion mask"
"573250","<a href=""https://warpcast.com/ngocha87"" target=""_blank"">ngocha87</a>","363","103","3.5242718446601944","<a href=""https://warpcast.com/ngocha87/0x898a8106"" target=""_blank"">https://warpcast.com/ngocha87/0x898a8106</a>","Cha ông ta đã nói rồi :\nLương tâm mà rách nát , thì cuộc đời cũng chỉ chắp vá mà thôi !"
"557","<a href=""https://warpcast.com/pugson"" target=""_blank"">pugson</a>","363","43","8.44186046511628","<a href=""https://warpcast.com/pugson/0x110bcfbf"" target=""_blank"">https://warpcast.com/pugson/0x110bcfbf</a>",""
"336323","<a href=""https://warpcast.com/nataaa"" target=""_blank"">nataaa</a>","363","14","25.928571428571427","<a href=""https://warpcast.com/nataaa/0x7d63272e"" target=""_blank"">https://warpcast.com/nataaa/0x7d63272e</a>","💥Some positive for you. Do you believe that we are in a bear trap now? 😉"
"521334","<a href=""https://warpcast.com/manibhai"" target=""_blank"">manibhai</a>","363","4","90.75","<a href=""https://warpcast.com/manibhai/0x8f03be4a"" target=""_blank"">https://warpcast.com/manibhai/0x8f03be4a</a>","Amazing growrh of cotton crop"
"459878","<a href=""https://warpcast.com/korkwy2"" target=""_blank"">korkwy2</a>","362","373","0.9705093833780161","<a href=""https://warpcast.com/korkwy2/0xc75e68be"" target=""_blank"">https://warpcast.com/korkwy2/0xc75e68be</a>","a cute mask. I love mask"
"505058","<a href=""https://warpcast.com/buoicrypto"" target=""_blank"">buoicrypto</a>","362","321","1.1277258566978192","<a href=""https://warpcast.com/buoicrypto/0x5052860a"" target=""_blank"">https://warpcast.com/buoicrypto/0x5052860a</a>",""
"485108","<a href=""https://warpcast.com/dragon-eth"" target=""_blank"">dragon-eth</a>","362","259","1.3976833976833978","<a href=""https://warpcast.com/dragon-eth/0x1455d563"" target=""_blank"">https://warpcast.com/dragon-eth/0x1455d563</a>","Mint Cowboy dreamer"
"549135","<a href=""https://warpcast.com/miule"" target=""_blank"">miule</a>","362","213","1.699530516431925","<a href=""https://warpcast.com/miule/0x8bb2c564"" target=""_blank"">https://warpcast.com/miule/0x8bb2c564</a>","Hay zữ sếp! Good afternoon, fabulous folks! What's the word? 🤩😘🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/61.jpg"
"543090","<a href=""https://warpcast.com/phucanh"" target=""_blank"">phucanh</a>","362","203","1.7832512315270936","<a href=""https://warpcast.com/phucanh/0x4f65f11a"" target=""_blank"">https://warpcast.com/phucanh/0x4f65f11a</a>","Chết liền! You're amazing! 😎🤤🥰🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/102.jpg"
"399589","<a href=""https://warpcast.com/chimsetocxu.eth"" target=""_blank"">chimsetocxu.eth</a>","362","183","1.9781420765027322","<a href=""https://warpcast.com/chimsetocxu.eth/0xa2c87e15"" target=""_blank"">https://warpcast.com/chimsetocxu.eth/0xa2c87e15</a>","The mask stay on 🎭\n\nCheck your Masks stats. Frame by "
"605241","<a href=""https://warpcast.com/meobeo0"" target=""_blank"">meobeo0</a>","362","173","2.092485549132948","<a href=""https://warpcast.com/meobeo0/0xfe1d44b0"" target=""_blank"">https://warpcast.com/meobeo0/0xfe1d44b0</a>","cơm trưa văn phòng"
"429253","<a href=""https://warpcast.com/ladymen"" target=""_blank"">ladymen</a>","362","161","2.248447204968944","<a href=""https://warpcast.com/ladymen/0xec720064"" target=""_blank"">https://warpcast.com/ladymen/0xec720064</a>","Mask thôi anh em 🎭🎭🎭🎭"
"262718","<a href=""https://warpcast.com/triphong221"" target=""_blank"">triphong221</a>","362","155","2.335483870967742","<a href=""https://warpcast.com/triphong221/0xa5cd74a4"" target=""_blank"">https://warpcast.com/triphong221/0xa5cd74a4</a>","Tiệm cơm An Phúc hôm nay ❤️\nNhững suất cơm ấm nóng không chỉ là món quà vật chất, mà còn là tình cảm chân thành mà An Phúc muốn gửi đến những bệnh nhân người có hoàn cảnh khó khăn. An Phúc lun hy vọng rằng, những bữa ăn này sẽ góp phần nhỏ nhoi xoa dịu phần nào những mệt mỏi, khó khăn trong cuộc sống và tiếp thêm sức mạnh cho mọi người.\nAn Phúc sẽ tiếp tục nỗ lực để mang đến những bữa ăn ngon, chất lượng và đồng thời lan tỏa yêu thương đến mọi người.\n#cơm2000đ\n#anphuc\n#thiennguyenanphuc"
"605841","<a href=""https://warpcast.com/meobeo4"" target=""_blank"">meobeo4</a>","362","150","2.4133333333333336","<a href=""https://warpcast.com/meobeo4/0xb8c923e6"" target=""_blank"">https://warpcast.com/meobeo4/0xb8c923e6</a>","gm\nchúc mọi người cuối tuần vui vẻ"
"576867","<a href=""https://warpcast.com/congnguyen97"" target=""_blank"">congnguyen97</a>","362","150","2.4133333333333336","<a href=""https://warpcast.com/congnguyen97/0x1ffbde04"" target=""_blank"">https://warpcast.com/congnguyen97/0x1ffbde04</a>","Masks đi anh chị em ơi !\n🎭🎭🎭🎭"
"527844","<a href=""https://warpcast.com/tranhuyenchau"" target=""_blank"">tranhuyenchau</a>","362","143","2.5314685314685317","<a href=""https://warpcast.com/tranhuyenchau/0x51112f25"" target=""_blank"">https://warpcast.com/tranhuyenchau/0x51112f25</a>","Morgan Stanely advisors will start actively pitching #Bitcoin ETFs to their clients from today."
"486324","<a href=""https://warpcast.com/neit"" target=""_blank"">neit</a>","362","122","2.9672131147540983","<a href=""https://warpcast.com/neit/0x0e634896"" target=""_blank"">https://warpcast.com/neit/0x0e634896</a>","Nóng quá"
"262718","<a href=""https://warpcast.com/triphong221"" target=""_blank"">triphong221</a>","362","99","3.6565656565656566","<a href=""https://warpcast.com/triphong221/0xaa759a18"" target=""_blank"">https://warpcast.com/triphong221/0xaa759a18</a>","Không phải tự nhiên mà 1 ai đó đẹp gái 🫶🏻\nCác bạn tham khải thêm 1 thực đơn ăn uống 1 ngày dưới đây nhé 🍀\nNgười ta làm được, mình làm được 💪🏻"
"501755","<a href=""https://warpcast.com/kien30"" target=""_blank"">kien30</a>","362","94","3.851063829787234","<a href=""https://warpcast.com/kien30/0x8753b3e1"" target=""_blank"">https://warpcast.com/kien30/0x8753b3e1</a>","Let's join $xion, guys. The project is quite delicious\nhttps://xion.bonusblock.io/"
"17489","<a href=""https://warpcast.com/spoiler"" target=""_blank"">spoiler</a>","362","16","22.625","<a href=""https://warpcast.com/spoiler/0xbb98fc7f"" target=""_blank"">https://warpcast.com/spoiler/0xbb98fc7f</a>","""Phaver's got the groove! 🔥 Check out our SOCIAL Summer jam—where the beat meets the street! 🎶 #PhaverRocks""\n\nDon’t miss the lyrics \n          @kiril @ClarkWang @InvestorAwesum @taiwo6006 @missionchimera @naumanisrar02 @cryptoholic2200 @anshika01 @E4MA @phaver"
"258195","<a href=""https://warpcast.com/tuanz7"" target=""_blank"">tuanz7</a>","361","504","0.7162698412698413","<a href=""https://warpcast.com/tuanz7/0xf51af168"" target=""_blank"">https://warpcast.com/tuanz7/0xf51af168</a>","😝 fen đã nhận ra điều gì mới về bản thân mình trong ngày hôm nay chưa? Kỳ zậy ta!🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/25.jpg"
"504683","<a href=""https://warpcast.com/nickdang"" target=""_blank"">nickdang</a>","361","479","0.7536534446764092","<a href=""https://warpcast.com/nickdang/0x427874b3"" target=""_blank"">https://warpcast.com/nickdang/0x427874b3</a>","Hallelujah! 👋💞 Your expertise on this subject is unmatched!🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/3.jpg"
"522942","<a href=""https://warpcast.com/thuquyen"" target=""_blank"">thuquyen</a>","361","414","0.8719806763285024","<a href=""https://warpcast.com/thuquyen/0x5b7b70dc"" target=""_blank"">https://warpcast.com/thuquyen/0x5b7b70dc</a>","You've really outdone yourself with this one! Hay zữ bồ! 🤤🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/34.jpg"
"499688","<a href=""https://warpcast.com/juliaphm"" target=""_blank"">juliaphm</a>","361","406","0.8891625615763546","<a href=""https://warpcast.com/juliaphm/0x0d4d9a92"" target=""_blank"">https://warpcast.com/juliaphm/0x0d4d9a92</a>","Xót xa quá! 😎 Cảm ơn ông đã chia sẻ những khoảnh khắc vui vẻ!🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/32.jpg"
"505038","<a href=""https://warpcast.com/oicrypto"" target=""_blank"">oicrypto</a>","361","301","1.1993355481727574","<a href=""https://warpcast.com/oicrypto/0x2c90ed81"" target=""_blank"">https://warpcast.com/oicrypto/0x2c90ed81</a>",""
"510895","<a href=""https://warpcast.com/boiboi"" target=""_blank"">boiboi</a>","361","270","1.337037037037037","<a href=""https://warpcast.com/boiboi/0x3e3c6e11"" target=""_blank"">https://warpcast.com/boiboi/0x3e3c6e11</a>","i LOVE MASK , A CUTE MASK"
"505058","<a href=""https://warpcast.com/buoicrypto"" target=""_blank"">buoicrypto</a>","361","263","1.3726235741444868","<a href=""https://warpcast.com/buoicrypto/0xecd3049e"" target=""_blank"">https://warpcast.com/buoicrypto/0xecd3049e</a>",""
"427280","<a href=""https://warpcast.com/phuonganh"" target=""_blank"">phuonganh</a>","361","225","1.6044444444444443","<a href=""https://warpcast.com/phuonganh/0x56b23f0f"" target=""_blank"">https://warpcast.com/phuonganh/0x56b23f0f</a>","gm cả nhà\n\nhttps://zora.co/collect/zora:0xdc0546ab5d5195ca924d31a99ed6758229ee13d1/1?referrer=0x3E016a45bEc67Be824adc4cAfC7470D82FDaDafb"
"526697","<a href=""https://warpcast.com/tranvanlinh07"" target=""_blank"">tranvanlinh07</a>","361","210","1.7190476190476192","<a href=""https://warpcast.com/tranvanlinh07/0x42a055dd"" target=""_blank"">https://warpcast.com/tranvanlinh07/0x42a055dd</a>","Yay! Outstanding! 🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/5.jpg"
"543015","<a href=""https://warpcast.com/lanlan09"" target=""_blank"">lanlan09</a>","361","208","1.7355769230769231","<a href=""https://warpcast.com/lanlan09/0x45c2ee9e"" target=""_blank"">https://warpcast.com/lanlan09/0x45c2ee9e</a>","Did you have any moments of joy today? 🤤😆😜 Giận quá!🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/52.jpg"
"543101","<a href=""https://warpcast.com/lamanh"" target=""_blank"">lamanh</a>","361","184","1.9619565217391304","<a href=""https://warpcast.com/lamanh/0x2374cdf1"" target=""_blank"">https://warpcast.com/lamanh/0x2374cdf1</a>","You're a reliable companion and an indispensable part of my life. Hay zữ ông! 😜🥰💞🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/115.jpg"
"613243","<a href=""https://warpcast.com/meobeo9"" target=""_blank"">meobeo9</a>","361","156","2.3141025641025643","<a href=""https://warpcast.com/meobeo9/0xf91f2348"" target=""_blank"">https://warpcast.com/meobeo9/0xf91f2348</a>","NGÀY MỚI TỐT ĐẸP 🎭"
"606700","<a href=""https://warpcast.com/meobeo5"" target=""_blank"">meobeo5</a>","361","145","2.489655172413793","<a href=""https://warpcast.com/meobeo5/0x59c3a55e"" target=""_blank"">https://warpcast.com/meobeo5/0x59c3a55e</a>","Cuối tuần may mắn"
"527944","<a href=""https://warpcast.com/1111eth"" target=""_blank"">1111eth</a>","361","136","2.6544117647058822","<a href=""https://warpcast.com/1111eth/0x78e9d095"" target=""_blank"">https://warpcast.com/1111eth/0x78e9d095</a>","https://www.earnalliance.com/referrals/CN94JF?utm_campaign=referral&utm_medium=copy&utm_source=referral-page"
"810995","<a href=""https://warpcast.com/ngan0713"" target=""_blank"">ngan0713</a>","361","116","3.1120689655172415","<a href=""https://warpcast.com/ngan0713/0x9b78915e"" target=""_blank"">https://warpcast.com/ngan0713/0x9b78915e</a>","Khi muốn gặp, chân trời góc bể sẽ tìm đến. Khi hết thương, trước mặt cũng hóa bình thường chợt nhận ra mình không còn quan trong nữa.\n    Cuộc sống bắt ta phải lựa chọn,có những lựa chọn rất nghiệt ngã dù đúng dù sai nhưng bắt buộc chúng ta phải lựa chọn."
"542786","<a href=""https://warpcast.com/truc18"" target=""_blank"">truc18</a>","361","91","3.967032967032967","<a href=""https://warpcast.com/truc18/0x927e7323"" target=""_blank"">https://warpcast.com/truc18/0x927e7323</a>","Let's join $xion, guys. The project is quite delicious\nhttps://xion.bonusblock.io/"
"527933","<a href=""https://warpcast.com/9999eth"" target=""_blank"">9999eth</a>","361","85","4.247058823529412","<a href=""https://warpcast.com/9999eth/0x8b1c9a61"" target=""_blank"">https://warpcast.com/9999eth/0x8b1c9a61</a>","Join Binance X CARV airdrop campaign and share 1,000,000 $CARV and 30,000 USDC!  https://binance-airdrop.carv.io/ANTSCF"
"602","<a href=""https://warpcast.com/betashop.eth"" target=""_blank"">betashop.eth</a>","361","83","4.349397590361446","<a href=""https://warpcast.com/betashop.eth/0x33e6eb58"" target=""_blank"">https://warpcast.com/betashop.eth/0x33e6eb58</a>","Here's a new Frame that enables you to Buy MOXIE with $degen, $usdc, or $eth with 0 transaction fees using your noncustodial wallet\n\nhttps://moxie-frames.airstack.xyz/mtu"
"575299","<a href=""https://warpcast.com/honghoa98"" target=""_blank"">honghoa98</a>","360","517","0.6963249516441006","<a href=""https://warpcast.com/honghoa98/0xd5c19757"" target=""_blank"">https://warpcast.com/honghoa98/0xd5c19757</a>","😅💞 Have you had any moments of reflection today? Zingaro!🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/84.jpg"
"573164","<a href=""https://warpcast.com/tranduynam10"" target=""_blank"">tranduynam10</a>","360","385","0.935064935064935","<a href=""https://warpcast.com/tranduynam10/0x376136a8"" target=""_blank"">https://warpcast.com/tranduynam10/0x376136a8</a>","Mint Untitled-1230 for free ✨\n\nhttps://far.quest/contracts/degen/untitled-1230-4"
"560990","<a href=""https://warpcast.com/thuyquynh"" target=""_blank"">thuyquynh</a>","360","342","1.0526315789473684","<a href=""https://warpcast.com/thuyquynh/0x6cca3b58"" target=""_blank"">https://warpcast.com/thuyquynh/0x6cca3b58</a>","'LATENT SPACES' - a meditative exploration of our collective unconscious through the eyes of artificial intelligence. 🤖🤖🤖  https://ik.imagekit.io/lens/media-snapshot/ecd85d3e32890bb57af5c242fbcaf01bbe77ecbc550e452e865f732671e6d07d.jpg"
"520593","<a href=""https://warpcast.com/punto"" target=""_blank"">punto</a>","360","260","1.3846153846153846","<a href=""https://warpcast.com/punto/0x2c8909c2"" target=""_blank"">https://warpcast.com/punto/0x2c8909c2</a>","Galata Tower from a different perspective 💜♥️ https://ik.imagekit.io/lens/media-snapshot/5ea7b00ba8ae48f854a7dec00a0b12b7827d7f6ee8db434bd556c0f7e6aaaa80.jpg"
"427129","<a href=""https://warpcast.com/tuongvy2002"" target=""_blank"">tuongvy2002</a>","360","209","1.722488038277512","<a href=""https://warpcast.com/tuongvy2002/0x492ce22a"" target=""_blank"">https://warpcast.com/tuongvy2002/0x492ce22a</a>","tối ngủ ngon nha mấy bồ 🎭"
"577183","<a href=""https://warpcast.com/kimhang"" target=""_blank"">kimhang</a>","360","209","1.722488038277512","<a href=""https://warpcast.com/kimhang/0xc05639a2"" target=""_blank"">https://warpcast.com/kimhang/0xc05639a2</a>","Các em trai của chị đâu hết rồi 🔫"
"607069","<a href=""https://warpcast.com/meobeo7"" target=""_blank"">meobeo7</a>","360","184","1.9565217391304348","<a href=""https://warpcast.com/meobeo7/0xa3c99356"" target=""_blank"">https://warpcast.com/meobeo7/0xa3c99356</a>","đầu tuần may mắn nhé mọi người\n\nhttps://zora.co/collect/zora:0x11d7ac70187006b9b80843a96123bf889477c0b6/3"
"535859","<a href=""https://warpcast.com/hansarakim"" target=""_blank"">hansarakim</a>","360","122","2.9508196721311477","<a href=""https://warpcast.com/hansarakim/0x8d1a39ea"" target=""_blank"">https://warpcast.com/hansarakim/0x8d1a39ea</a>","Check your Wildcard stats.  \nFrame by \nIf this is useful for you, give him a tip for promotion and support.ðŸ«¶"
"514637","<a href=""https://warpcast.com/777eth"" target=""_blank"">777eth</a>","360","106","3.3962264150943398","<a href=""https://warpcast.com/777eth/0xb7f78c3e"" target=""_blank"">https://warpcast.com/777eth/0xb7f78c3e</a>","claim moxi https://moxie-frames.airstack.xyz/mi"
"217689","<a href=""https://warpcast.com/huyxduc"" target=""_blank"">huyxduc</a>","360","106","3.3962264150943398","<a href=""https://warpcast.com/huyxduc/0x94e06929"" target=""_blank"">https://warpcast.com/huyxduc/0x94e06929</a>","Tôi đã bán tất cả những gì mình có. Mọi đồng tiền điện tử tôi nắm giữ đều đã không còn. Tôi hoàn toàn rời khỏi thị trường tiền điện tử, tôi không chịu đựng được nữa. Xả hàng ồ ạt, thao túng, mọi thứ đều quá căng thẳng. Tiền điện tử đã hết thời, tôi rút lui, rất vui được gặp bạn, cuộc sống còn nhiều ước mơ, mỗi ước mơ đều tuyệt vời"
"435215","<a href=""https://warpcast.com/nam124"" target=""_blank"">nam124</a>","360","100","3.6","<a href=""https://warpcast.com/nam124/0x08230e60"" target=""_blank"">https://warpcast.com/nam124/0x08230e60</a>","Check your $DEGEN Stats. Frame by . If you like this frame, send him a tip."
"546611","<a href=""https://warpcast.com/loan18"" target=""_blank"">loan18</a>","360","93","3.870967741935484","<a href=""https://warpcast.com/loan18/0x1e7b48c0"" target=""_blank"">https://warpcast.com/loan18/0x1e7b48c0</a>","Check your $WILD stats! \nIf this is useful for you, give him a tip for promotion and support.🫶  \nFrame by "
"518879","<a href=""https://warpcast.com/hien16"" target=""_blank"">hien16</a>","360","89","4.044943820224719","<a href=""https://warpcast.com/hien16/0x994b6d8a"" target=""_blank"">https://warpcast.com/hien16/0x994b6d8a</a>","Let's join $xion, guys. The project is quite delicious\nhttps://xion.bonusblock.io/"
"546272","<a href=""https://warpcast.com/thanh18"" target=""_blank"">thanh18</a>","360","85","4.235294117647059","<a href=""https://warpcast.com/thanh18/0xbb752b51"" target=""_blank"">https://warpcast.com/thanh18/0xbb752b51</a>","Let's join $xion, guys. The project is quite delicious\nhttps://xion.bonusblock.io/"
"573480","<a href=""https://warpcast.com/newsky"" target=""_blank"">newsky</a>","360","79","4.556962025316456","<a href=""https://warpcast.com/newsky/0x014e519c"" target=""_blank"">https://warpcast.com/newsky/0x014e519c</a>","Một là không yêu. Hai là yêu cho thật đàng hoàng và tử tế. Bởi chúng ta chẳng còn trẻ nữa, lấy thời gian đâu mà yêu hết người này đến người kia."""
"527115","<a href=""https://warpcast.com/nefise"" target=""_blank"">nefise</a>","360","60","6","<a href=""https://warpcast.com/nefise/0x3e7ecf76"" target=""_blank"">https://warpcast.com/nefise/0x3e7ecf76</a>","Good morning my dear frens have a wonderful day 🥰🤗 this paradiese is 📍Bora Bora📍💙🌴☀🌊🧋🏄‍♀️🏖🏝"
"194410","<a href=""https://warpcast.com/jira"" target=""_blank"">jira</a>","360","17","21.176470588235293","<a href=""https://warpcast.com/jira/0xf857a40a"" target=""_blank"">https://warpcast.com/jira/0xf857a40a</a>","Maybe we were meant to meet,\nBut not to be together.\n🫰🥺"
"544778","<a href=""https://warpcast.com/baotran"" target=""_blank"">baotran</a>","359","413","0.8692493946731235","<a href=""https://warpcast.com/baotran/0xa8eca064"" target=""_blank"">https://warpcast.com/baotran/0xa8eca064</a>","Mint Untitled-1230 for free ✨\n\nhttps://far.quest/contracts/degen/untitled-1230-4"
"519098","<a href=""https://warpcast.com/ginbanlike"" target=""_blank"">ginbanlike</a>","359","406","0.8842364532019704","<a href=""https://warpcast.com/ginbanlike/0x17a6d52a"" target=""_blank"">https://warpcast.com/ginbanlike/0x17a6d52a</a>"," Choáy! Outstanding!🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/2.jpg"
